Edge Coord Position-Lane Info
:b10_17 (813.96,396.221,1.895) 0.230499 car[30]_at:264.1_Dist:2.056275 car[1158]_at:638.1_Dist:1.558119 car[2249]_at:928.1_Dist:0.888298 car[3356]_at:1216.1_Dist:0.230499
:b10_3 (826.291,392.546,1.895) 0.308972 car[22]_at:349.8_Dist:2.403973 car[5591]_at:2173.2_Dist:0.537281 car[11176]_at:3901.1_Dist:0.308972
:b10_4 (827.041,398.303,1.895) 0.0233329 car[147]_at:89.1_Dist:0.133466 car[914]_at:377.1_Dist:0.119832 car[970]_at:379.1_Dist:0.040795 car[1762]_at:870.1_Dist:0.023333
:b10_8 (812.74,401.686,1.895) 0.147227 car[34]_at:157.1_Dist:0.280905 car[530]_at:351.1_Dist:0.251329 car[5106]_at:1885.1_Dist:0.147227
:b10_9 (813.38,399.069,1.895) 0.137974 car[195]_at:273.1_Dist:2.264497 car[835]_at:453.1_Dist:1.666712 car[853]_at:456.1_Dist:0.846896 car[1158]_at:637.1_Dist:0.466871 car[4373]_at:1601.1_Dist:0.137974
:b12_0 (718.733,345.211,1.895) 0.00859397 car[54]_at:125.1_Dist:4.220750 car[175]_at:133.1_Dist:2.434343 car[146]_at:138.1_Dist:2.137956 car[41]_at:141.1_Dist:0.704820 car[323]_at:237.1_Dist:0.369231 car[21]_at:263.8_Dist:0.326728 car[496]_at:314.1_Dist:0.022529 car[2004]_at:884.1_Dist:0.008594
:b12_3 (718.892,348.182,1.895) 0.0078087 car[9]_at:207.1_Dist:2.589988 car[137]_at:214.1_Dist:1.180321 car[332]_at:305.5_Dist:1.166500 car[499]_at:427.5_Dist:1.075950 car[1031]_at:531.1_Dist:0.694453 car[1175]_at:592.1_Dist:0.267258 car[2684]_at:1089.1_Dist:0.164303 car[3210]_at:1473.5_Dist:0.007809
:b12_4 (717.856,355.808,1.895) 0.0698944 car[17]_at:166.3_Dist:0.979291 car[468]_at:358.1_Dist:0.231044 car[1638]_at:742.1_Dist:0.223316 car[1987]_at:750.3_Dist:0.069894
:b12_5 (717.038,344.935,1.895) 0.0387645 car[31]_at:173.1_Dist:10.318731 car[98]_at:174.1_Dist:7.885417 car[230]_at:262.1_Dist:0.516668 car[275]_at:264.1_Dist:0.235608 car[1480]_at:646.1_Dist:0.182777 car[6545]_at:2283.1_Dist:0.038764
:b12_6 (714.144,357.462,1.895) 0.0438512 car[30]_at:200.1_Dist:6.780047 car[195]_at:228.1_Dist:6.218502 car[853]_at:404.1_Dist:0.043851
:b12_7 (718.783,351.502,1.895) 0.00773256 car[22]_at:132.8_Dist:2.935804 car[12]_at:191.1_Dist:0.316623 car[104]_at:287.1_Dist:0.259562 car[1374]_at:581.1_Dist:0.047061 car[6720]_at:2310.2_Dist:0.007733
:b12_8 (713.742,354.563,1.895) 0.00216917 car[147]_at:101.1_Dist:3.515143 car[242]_at:196.1_Dist:1.696341 car[187]_at:231.6_Dist:0.167436 car[7743]_at:2801.1_Dist:0.048144 car[8448]_at:3111.1_Dist:0.002169
:b13_0 (260.36,150.577,1.895) 0.00198933 car[5154]_at:1680.1_Dist:0.056429 car[9843]_at:3189.1_Dist:0.002808 car[10623]_at:3455.1_Dist:0.001989
:b14_0 (333.289,184.077,1.895) 0.000225573 car[1]_at:122.1_Dist:0.398032 car[14]_at:122.1_Dist:0.299526 car[1125]_at:390.1_Dist:0.145528 car[2399]_at:862.1_Dist:0.005861 car[4229]_at:1477.1_Dist:0.000226
:b15_0 (1381.11,646.941,1.895) 0.0261355 car[5]_at:62.1_Dist:0.334645 car[605]_at:284.1_Dist:0.128009 car[2034]_at:738.1_Dist:0.054607 car[4966]_at:1648.1_Dist:0.030173 car[10472]_at:3415.1_Dist:0.026135
:b15_1 (1379.49,657.74,1.895) 0.0101855 car[130]_at:75.1_Dist:8.425935 car[191]_at:86.1_Dist:7.537540 car[263]_at:173.1_Dist:0.245254 car[1660]_at:619.1_Dist:0.039048 car[2854]_at:955.1_Dist:0.010186
:b15_11 (1383.38,661.671,1.895) 0.00152647 car[128]_at:126.1_Dist:8.616661 car[314]_at:223.1_Dist:0.308816 car[203]_at:445.1_Dist:0.278694 car[14]_at:589.1_Dist:0.267116 car[3716]_at:1444.1_Dist:0.262634 car[4659]_at:1777.1_Dist:0.258240 car[5962]_at:2260.1_Dist:0.083894 car[6524]_at:2443.1_Dist:0.001526
:b15_12 (1380.03,659.344,1.895) 0.521046 car[198]_at:127.1_Dist:1.080444 car[5786]_at:1937.1_Dist:1.036847 car[8569]_at:2889.1_Dist:0.521046
:b15_2 (1389.59,653.525,1.895) 1.14705 car[57]_at:227.1_Dist:1.147055
:b15_3 (1391.01,654.481,1.895) 0.00360247 car[9]_at:112.1_Dist:0.368284 car[677]_at:334.1_Dist:0.337183 car[341]_at:445.1_Dist:0.164075 car[1000]_at:445.1_Dist:0.118579 car[950]_at:475.4_Dist:0.116730 car[2836]_at:1017.1_Dist:0.019347 car[4735]_at:1795.5_Dist:0.003602
:b15_5 (1385.52,659.456,1.895) 0.15498 car[198]_at:124.1_Dist:3.095856 car[2982]_at:1028.8_Dist:0.154980
:b15_6 (1385.86,662.618,1.895) 0.286063 car[2946]_at:1283.9_Dist:2.888235 car[5751]_at:2171.1_Dist:0.302242 car[8536]_at:3059.1_Dist:0.286063
:b15_7 (1383.76,664.357,1.895) 0.0192046 car[3]_at:173.1_Dist:0.359416 car[299]_at:284_Dist:0.250857 car[109]_at:326.1_Dist:0.179105 car[262]_at:399.1_Dist:0.125395 car[1594]_at:733.1_Dist:0.052641 car[3226]_at:1299.1_Dist:0.037828 car[5160]_at:1953.1_Dist:0.019332 car[9246]_at:3181.1_Dist:0.019205
:b16_0 (124.624,704.69,1.895) 0.00427221 car[20]_at:14.8_Dist:0.285010 car[288]_at:102.1_Dist:0.162785 car[922]_at:310.7_Dist:0.057093 car[2207]_at:728.1_Dist:0.025271 car[3303]_at:1078.1_Dist:0.009168 car[9823]_at:3173.6_Dist:0.004272
:b17_2 (228.16,619.382,1.895) 0.0292782 car[15]_at:13.1_Dist:0.597087 car[65]_at:30.1_Dist:0.430284 car[1665]_at:554.1_Dist:0.150332 car[3841]_at:1251.6_Dist:0.134641 car[5736]_at:1858.7_Dist:0.029278
:b18_0 (537.752,746.428,1.895) 0.51672 car[1117]_at:759.1_Dist:0.758800 car[8718]_at:3466.2_Dist:0.516720
:b18_1 (538.324,745.623,1.895) 0.00773736 car[45]_at:127.1_Dist:0.342875 car[9]_at:255.1_Dist:0.007737
:b18_10 (542.264,753.491,1.895) 0.0751643 car[173]_at:114.8_Dist:10.179336 car[553]_at:230.1_Dist:2.785787 car[875]_at:349.1_Dist:0.338795 car[3868]_at:1310.1_Dist:0.280360 car[7918]_at:2619.1_Dist:0.075164
:b18_11 (530.963,748.738,1.895) 0.000388062 car[15]_at:97.1_Dist:0.251990 car[405]_at:177.1_Dist:0.048825 car[5736]_at:1883.7_Dist:0.003803 car[5871]_at:1933.1_Dist:0.000388
:b18_12 (544.233,754.484,1.895) 0.391878 car[783]_at:338.1_Dist:4.676990 car[1886]_at:704.1_Dist:1.458080 car[4305]_at:1477.1_Dist:1.230229 car[4519]_at:1578.3_Dist:0.809910 car[4731]_at:1640.6_Dist:0.603565 car[6622]_at:2274.1_Dist:0.436652 car[8705]_at:2915.1_Dist:0.391878
:b18_13 (534.321,749.755,1.895) 0.186166 car[68]_at:247.1_Dist:1.131938 car[527]_at:355.1_Dist:0.397552 car[329]_at:479.1_Dist:0.379310 car[1203]_at:735.6_Dist:0.307968 car[2138]_at:987.7_Dist:0.298497 car[5224]_at:1997.1_Dist:0.215878 car[7486]_at:3005.4_Dist:0.203859 car[8569]_at:3125.1_Dist:0.186166
:b18_14 (531.458,745.145,1.895) 0.125301 car[151]_at:192.1_Dist:5.544352 car[3240]_at:1267.1_Dist:4.268862 car[6318]_at:2285.1_Dist:0.554143 car[8991]_at:3112.1_Dist:0.125301
:b18_15 (539.741,749.545,1.895) 0.00298561 car[15]_at:99.1_Dist:0.989378 car[98]_at:111.1_Dist:0.494522 car[927]_at:365.1_Dist:0.411195 car[1628]_at:603.1_Dist:0.395171 car[2099]_at:735.1_Dist:0.323532 car[2861]_at:991.5_Dist:0.019971 car[8508]_at:2810.1_Dist:0.002986
:b18_2 (538.272,746.105,1.895) 0.279547 car[783]_at:336.1_Dist:0.417067 car[9085]_at:3025.1_Dist:0.279547
:b18_3 (540.439,743.908,1.895) 1.87835 car[704]_at:557.1_Dist:7.017645 car[2134]_at:928.1_Dist:1.878353
:b18_4 (544.66,750.876,1.895) 0.486811 car[5212]_at:1798.1_Dist:0.486811
:b18_5 (543.714,750.588,1.895) 0.0240637 car[68]_at:245.1_Dist:0.897567 car[259]_at:286.1_Dist:0.381181 car[198]_at:349.1_Dist:0.314856 car[1193]_at:853.1_Dist:0.188640 car[3682]_at:1672.1_Dist:0.151522 car[4419]_at:1800.1_Dist:0.024064
:b18_6 (543.141,753.249,1.895) 0.140118 car[109]_at:130.1_Dist:3.384942 car[1577]_at:631.1_Dist:0.523580 car[4007]_at:1387.1_Dist:0.305354 car[6167]_at:2080.1_Dist:0.166084 car[8785]_at:2923.9_Dist:0.140118
:b18_7 (540.622,754.769,1.895) 0.103547 car[17]_at:64.3_Dist:1.146078 car[59]_at:127.1_Dist:0.180789 car[468]_at:255.1_Dist:0.116938 car[306]_at:316.1_Dist:0.103547
:b18_8 (537.39,754.057,1.895) 0.410022 car[151]_at:190.1_Dist:0.493985 car[6318]_at:2269.1_Dist:0.410022
:b18_9 (533.295,752.462,1.895) 0.11711 car[166]_at:112.1_Dist:3.739506 car[1876]_at:676.3_Dist:1.450169 car[4381]_at:1483.1_Dist:0.117110
:b19_0 (633.646,535.519,1.895) 0.645238 car[139]_at:251.1_Dist:2.263947 car[554]_at:511.5_Dist:0.645238
:b19_1 (633.537,538.185,1.895) 0.192212 car[9]_at:222.1_Dist:4.588212 car[137]_at:229.1_Dist:3.195976 car[187]_at:249.6_Dist:1.824903 car[1291]_at:500.1_Dist:1.084942 car[982]_at:622.2_Dist:0.788705 car[5902]_at:2433.1_Dist:0.192212
:b19_10 (631.932,532.261,1.895) 0.0556427 car[38]_at:148.5_Dist:4.498104 car[185]_at:154.4_Dist:3.383185 car[240]_at:184.1_Dist:1.313363 car[747]_at:315.1_Dist:0.441301 car[1665]_at:629.1_Dist:0.417705 car[4086]_at:1390.1_Dist:0.055643
:b19_2 (635.487,535.07,1.895) 0.181599 car[30]_at:216.1_Dist:2.812666 car[195]_at:244.1_Dist:2.497858 car[835]_at:419.1_Dist:2.144012 car[853]_at:425.1_Dist:2.031179 car[1158]_at:541.1_Dist:1.614594 car[1869]_at:692.1_Dist:1.353881 car[1909]_at:788.1_Dist:0.290010 car[9558]_at:3281.1_Dist:0.181599
:b19_3 (638.019,537.737,1.895) 0.045613 car[34]_at:86.1_Dist:1.749931 car[261]_at:185.1_Dist:0.265774 car[437]_at:272.1_Dist:0.045613
:b19_4 (638.02,536.281,1.895) 0.107756 car[17]_at:83.3_Dist:2.990965 car[31]_at:144.1_Dist:1.025347 car[301]_at:190.1_Dist:0.676230 car[405]_at:197.1_Dist:0.548582 car[664]_at:422.1_Dist:0.249189 car[6224]_at:2072.1_Dist:0.224099 car[10941]_at:3592.9_Dist:0.213831 car[10589]_at:3742.7_Dist:0.107756
:b19_5 (636.645,537.199,1.895) 0.0217203 car[38]_at:147.5_Dist:3.480521 car[185]_at:153.4_Dist:3.016261 car[240]_at:183.1_Dist:1.246212 car[747]_at:314.1_Dist:1.099443 car[2328]_at:822.1_Dist:0.043070 car[9219]_at:3030.1_Dist:0.021720
:b19_6 (633.927,540.032,1.895) 0.0678182 car[45]_at:85.1_Dist:3.815121 car[1118]_at:427.1_Dist:1.359857 car[1259]_at:474.2_Dist:0.574040 car[1672]_at:611.1_Dist:0.067818
:b19_8 (632.305,536.443,1.895) 0.0402715 car[561]_at:254.1_Dist:0.898598 car[1800]_at:657.8_Dist:0.798965 car[2114]_at:756.1_Dist:0.273981 car[6266]_at:2088.5_Dist:0.040271
:b19_9 (639.17,540.105,1.895) 0.00739329 car[30]_at:217.1_Dist:3.462039 car[195]_at:245.1_Dist:3.170383 car[835]_at:423.1_Dist:0.007393
:b20_0 (460.233,891.42,1.895) 0.0237932 car[147]_at:144.1_Dist:4.290415 car[332]_at:350.5_Dist:2.591620 car[198]_at:364.1_Dist:0.769493 car[1596]_at:645.1_Dist:0.732806 car[2131]_at:835.1_Dist:0.085060 car[3650]_at:1464.1_Dist:0.065165 car[3783]_at:1671.1_Dist:0.023793
:b20_1 (461.095,896.741,1.895) 0.197903 car[51]_at:118.1_Dist:8.335881 car[166]_at:124.1_Dist:4.708383 car[45]_at:141.1_Dist:0.994650 car[2296]_at:807.1_Dist:0.197903
:b21_0 (386.594,993.013,1.895) 0.117932 car[349]_at:124.1_Dist:0.615905 car[2353]_at:778.1_Dist:0.117932
:b22_0 (469.45,907.236,1.895) 0.490625 car[151]_at:151.1_Dist:7.457884 car[730]_at:391.1_Dist:4.490363 car[943]_at:518.1_Dist:2.816664 car[5388]_at:1898.5_Dist:2.483761 car[6318]_at:2234.1_Dist:0.490625
:b22_2 (464.554,910.762,1.895) 0.00522065 car[17]_at:44.3_Dist:3.350713 car[34]_at:50.1_Dist:1.035818 car[468]_at:208.1_Dist:0.532403 car[1577]_at:582.1_Dist:0.081398 car[6325]_at:2095.1_Dist:0.076970 car[6889]_at:2293.1_Dist:0.073416 car[7308]_at:2450.1_Dist:0.005221
:b23_0 (825.669,859.792,1.895) 0.0389955 car[259]_at:235.1_Dist:1.890183 car[250]_at:345.1_Dist:1.113392 car[520]_at:495.1_Dist:1.069575 car[1097]_at:690.1_Dist:0.611626 car[1809]_at:864.6_Dist:0.525775 car[2853]_at:1224.1_Dist:0.046132 car[7263]_at:2700.1_Dist:0.038996
:b23_1 (824.684,862.799,1.895) 0.136105 car[72]_at:152.1_Dist:4.760449 car[221]_at:165.1_Dist:2.027286 car[217]_at:215.1_Dist:0.508943 car[4044]_at:1393.1_Dist:0.335292 car[6177]_at:2293.1_Dist:0.282969 car[8324]_at:2864.1_Dist:0.136105
:b23_10 (820.814,868.935,1.895) 0.339577 car[635]_at:391.1_Dist:4.382688 car[1393]_at:588.1_Dist:1.089943 car[1946]_at:765.1_Dist:0.629782 car[2854]_at:1032.1_Dist:0.339577
:b23_2 (827.193,858.165,1.895) 0.0304591 car[105]_at:269.1_Dist:0.642887 car[3752]_at:1412.1_Dist:0.240440 car[6746]_at:2236.1_Dist:0.030459
:b23_3 (818.941,860.714,1.895) 0.711241 car[704]_at:535.1_Dist:8.846107 car[1295]_at:644.1_Dist:0.711241
:b23_4 (828.42,864.617,1.895) 0.0792209 car[343]_at:274.1_Dist:0.680379 car[1150]_at:474.1_Dist:0.299747 car[4090]_at:1462.1_Dist:0.258009 car[5570]_at:1937.1_Dist:0.079221
:b23_9 (823.002,865.89,1.895) 0.169925 car[173]_at:161.8_Dist:0.817999 car[6622]_at:2297.1_Dist:0.169925
:b24_0 (508.349,474.89,1.895) 0.0163696 car[4280]_at:1456.1_Dist:0.904993 car[4468]_at:1523.1_Dist:0.016370
:b24_1 (508.925,480.061,1.895) 0.0659349 car[783]_at:305.1_Dist:0.097661 car[6728]_at:2221.1_Dist:0.065935
:b26.-170_0 (693.771,810.584,1.895) 0.144843 car[452]_at:449.1_Dist:1.773023 car[520]_at:506.1_Dist:0.708401 car[2138]_at:972.7_Dist:0.484867 car[6243]_at:2413.6_Dist:0.175017 car[10448]_at:3673.4_Dist:0.144843
:b26_2 (736.908,578.133,1.895) 0.000158612 car[34]_at:95.1_Dist:1.916638 car[261]_at:194.1_Dist:0.492706 car[1158]_at:555.1_Dist:0.417980 car[3356]_at:1182.1_Dist:0.035729 car[4445]_at:1542.1_Dist:0.021131 car[4373]_at:1566.1_Dist:0.000159
:b26_3 (743.001,573.94,1.895) 0.299099 car[65]_at:160.1_Dist:1.670178 car[284]_at:174_Dist:1.047980 car[530]_at:287.1_Dist:1.040337 car[853]_at:439.1_Dist:0.722490 car[2860]_at:1060.5_Dist:0.425315 car[5306]_at:1868.1_Dist:0.395294 car[6033]_at:2051.1_Dist:0.299099
:b27_0 (973.437,469.157,1.895) 0.00241499 car[88]_at:106.1_Dist:6.023857 car[161]_at:110.1_Dist:5.950733 car[102]_at:125.1_Dist:0.233130 car[53]_at:271_Dist:0.091581 car[392]_at:283.4_Dist:0.032940 car[1248]_at:654.7_Dist:0.002415
:b27_2 (977.77,471.561,1.895) 0.000903499 car[72]_at:118.1_Dist:2.034322 car[221]_at:129.1_Dist:0.485359 car[68]_at:181.1_Dist:0.357214 car[520]_at:451.1_Dist:0.287698 car[3400]_at:1287.6_Dist:0.158615 car[5299]_at:1814.1_Dist:0.082787 car[6905]_at:2357.1_Dist:0.081360 car[10055]_at:3431.1_Dist:0.017337 car[9679]_at:3747.5_Dist:0.000903
:b27_3 (973.326,475.399,1.895) 0.0145669 car[217]_at:181.1_Dist:0.380044 car[958]_at:451.1_Dist:0.302399 car[3810]_at:1351.1_Dist:0.279764 car[3923]_at:1355.1_Dist:0.014567
:b27_4 (974.62,472.293,1.895) 0.00527958 car[128]_at:91.1_Dist:0.243779 car[378]_at:185.1_Dist:0.114758 car[604]_at:545.1_Dist:0.005280
:b27_5 (974.23,478.585,1.895) 0.0378631 car[72]_at:119.1_Dist:6.037830 car[221]_at:130.1_Dist:3.780073 car[68]_at:187.1_Dist:1.608537 car[520]_at:460.1_Dist:0.504177 car[1870]_at:742.1_Dist:0.462516 car[1976]_at:779.1_Dist:0.236934 car[3757]_at:1367.1_Dist:0.037863
:b28_0 (901.802,659.933,1.895) 0.00890008 car[221]_at:145.1_Dist:3.250099 car[746]_at:286.1_Dist:3.154806 car[863]_at:376.1_Dist:1.487711 car[953]_at:381.1_Dist:0.215577 car[6628]_at:2277.1_Dist:0.008900
:b28_1 (903.742,657.741,1.895) 0.00132074 car[259]_at:216.1_Dist:1.059474 car[250]_at:326.1_Dist:0.979312 car[886]_at:574.1_Dist:0.959701 car[1592]_at:702.1_Dist:0.936774 car[2027]_at:884.1_Dist:0.020872 car[3922]_at:1607.8_Dist:0.001321
:b28_2 (900.626,660.113,1.895) 0.0415415 car[527]_at:308.1_Dist:3.031723 car[329]_at:415.1_Dist:1.976268 car[452]_at:419.1_Dist:0.513214 car[2210]_at:956.1_Dist:0.287271 car[4563]_at:1835.1_Dist:0.060871 car[6708]_at:2585.1_Dist:0.057333 car[8510]_at:3402.9_Dist:0.041541
:b29_0 (1166.86,555.963,1.895) 0.0121859 car[54]_at:89.1_Dist:7.975059 car[88]_at:90.1_Dist:1.214633 car[13]_at:171.1_Dist:0.314614 car[137]_at:177.1_Dist:0.168948 car[389]_at:201.1_Dist:0.043648 car[2040]_at:849.6_Dist:0.020508 car[4973]_at:1972.8_Dist:0.012186
:b29_2 (1171.28,562.149,1.895) 0.00963498 car[5]_at:83.1_Dist:2.182639 car[33]_at:86.4_Dist:1.764300 car[100]_at:171.1_Dist:0.470621 car[129]_at:175.1_Dist:0.226464 car[212]_at:298.1_Dist:0.039678 car[805]_at:536.7_Dist:0.011115 car[1401]_at:627.1_Dist:0.009635
:b29_4 (1170.72,560.059,1.895) 0.0128749 car[68]_at:159.1_Dist:5.146798 car[121]_at:322.1_Dist:0.404248 car[520]_at:412.1_Dist:0.348185 car[1385]_at:682.1_Dist:0.295033 car[2350]_at:959.1_Dist:0.269979 car[1974]_at:1044.1_Dist:0.104441 car[6003]_at:2129.1_Dist:0.012875
:b29_5 (1167.76,564.175,1.895) 0.172434 car[684]_at:468.1_Dist:1.410396 car[3193]_at:1166.1_Dist:0.758704 car[3440]_at:1341.1_Dist:0.177947 car[6404]_at:2161.1_Dist:0.172434
:b29_6 (1169.44,564.515,1.895) 0.0154756 car[128]_at:109.1_Dist:3.025450 car[595]_at:290.1_Dist:0.412630 car[284]_at:441_Dist:0.052954 car[1925]_at:833.1_Dist:0.040936 car[3986]_at:1370.1_Dist:0.015476
:b29_7 (1165.89,564.398,1.895) 0.018043 car[5]_at:84.1_Dist:2.400502 car[33]_at:87.4_Dist:1.862479 car[49]_at:181.8_Dist:0.032776 car[2587]_at:1097.1_Dist:0.018043
:b2_0 (751.979,1049.38,1.895) 0.0500499 car[221]_at:184.1_Dist:3.143525 car[746]_at:322.1_Dist:3.078616 car[635]_at:408.1_Dist:1.702304 car[863]_at:412.1_Dist:1.018667 car[1019]_at:541.1_Dist:0.058098 car[8169]_at:2868.1_Dist:0.050050
:b2_1 (756.118,1053.28,1.895) 0.00127935 car[134]_at:122.1_Dist:0.126028 car[4577]_at:1630.1_Dist:0.097490 car[6539]_at:2219.1_Dist:0.075200 car[5617]_at:2255_Dist:0.001279
:b30_0 (1405.16,671.58,1.895) 0.0330545 car[34]_at:233.1_Dist:0.658267 car[1136]_at:675.1_Dist:0.473202 car[2671]_at:1122.5_Dist:0.264699 car[4884]_at:2133.1_Dist:0.033054
:b31_0 (1440.13,687.166,1.895) 0.0884807 car[17]_at:341.3_Dist:1.419280 car[59]_at:344.1_Dist:0.719059 car[273]_at:572.1_Dist:0.535145 car[720]_at:605.3_Dist:0.254285 car[1952]_at:1014.1_Dist:0.222896 car[4655]_at:1790.4_Dist:0.200544 car[5219]_at:2036.8_Dist:0.088481
:b32_0 (1007.54,936.522,1.895) 0.133474 car[635]_at:373.1_Dist:4.866995 car[1393]_at:569.1_Dist:2.054320 car[1862]_at:744.6_Dist:1.526640 car[3814]_at:1365.1_Dist:1.390604 car[4106]_at:1477.1_Dist:0.144376 car[5570]_at:1920.1_Dist:0.133474
:b32_1 (1012.71,935.308,1.895) 0.00160432 car[5]_at:124.1_Dist:0.325167 car[103]_at:247.1_Dist:0.302348 car[580]_at:323.1_Dist:0.234414 car[1479]_at:814.1_Dist:0.218062 car[1960]_at:880_Dist:0.169400 car[2727]_at:1110.1_Dist:0.111247 car[6815]_at:2345.1_Dist:0.046181 car[9815]_at:3485.4_Dist:0.001604
:b32_10 (1007.54,939.387,1.895) 0.0110216 car[173]_at:223.8_Dist:2.414092 car[105]_at:299.1_Dist:2.321499 car[897]_at:422.1_Dist:1.943097 car[370]_at:469.1_Dist:0.302314 car[1562]_at:664.1_Dist:0.132416 car[1987]_at:840.3_Dist:0.093698 car[4300]_at:1650.1_Dist:0.011022
:b32_12 (1013.73,941.389,1.895) 0.00299978 car[1210]_at:523.1_Dist:1.491853 car[1720]_at:763.1_Dist:0.909575 car[1754]_at:905.1_Dist:0.222295 car[6229]_at:2496.1_Dist:0.003000
:b32_14 (1011.52,938.79,1.895) 0.054999 car[704]_at:517.1_Dist:0.054999
:b32_2 (1012.4,937.016,1.895) 0.07086 car[1210]_at:496.1_Dist:1.990030 car[1720]_at:739.1_Dist:0.493424 car[2354]_at:934.1_Dist:0.352586 car[2782]_at:1011.1_Dist:0.168711 car[5078]_at:2048.3_Dist:0.108580 car[10610]_at:3765.1_Dist:0.070860
:b32_4 (1005.41,935.001,1.895) 0.279647 car[198]_at:228.1_Dist:10.607655 car[2982]_at:1156.8_Dist:2.479755 car[5786]_at:2068.1_Dist:0.285913 car[8569]_at:3001.1_Dist:0.279647
:b32_6 (1012.82,943.993,1.895) 0.016935 car[32]_at:124.2_Dist:0.431870 car[75]_at:146.1_Dist:0.394686 car[82]_at:247.1_Dist:0.382041 car[262]_at:255.1_Dist:0.285349 car[966]_at:444.1_Dist:0.119007 car[2196]_at:887.6_Dist:0.032164 car[6232]_at:2113.1_Dist:0.019132 car[7155]_at:2481.1_Dist:0.016935
:b32_7 (1015.36,937.694,1.895) 0.0329242 car[68]_at:129.1_Dist:5.987011 car[83]_at:130.1_Dist:2.061568 car[101]_at:131.4_Dist:1.388335 car[121]_at:249.1_Dist:0.314214 car[952]_at:493.1_Dist:0.311733 car[3394]_at:1240.3_Dist:0.264644 car[4944]_at:1728.6_Dist:0.093114 car[5412]_at:1867.1_Dist:0.032924
:b32_8 (1012.96,942.278,1.895) 0.216168 car[704]_at:502.1_Dist:1.901749 car[1295]_at:616.1_Dist:0.296627 car[2134]_at:862.1_Dist:0.253850 car[4630]_at:1846.1_Dist:0.216168
:b32_9 (1005.38,938.592,1.895) 0.180569 car[553]_at:295.1_Dist:0.366683 car[1573]_at:592.1_Dist:0.197963 car[9534]_at:3247.1_Dist:0.180569
:b33_0 (1091.95,742.846,1.895) 0.0836918 car[259]_at:199.1_Dist:1.904504 car[250]_at:309.1_Dist:1.415427 car[2510]_at:1185.1_Dist:0.083692
:b33_1 (1091.05,746.968,1.895) 0.00867327 car[5]_at:99.1_Dist:5.940613 car[33]_at:102.4_Dist:4.756719 car[130]_at:109.1_Dist:2.044357 car[357]_at:214.1_Dist:0.813791 car[588]_at:301.7_Dist:0.758121 car[113]_at:381.1_Dist:0.554840 car[990]_at:470.1_Dist:0.229232 car[1888]_at:1008.1_Dist:0.090683 car[4017]_at:1356.1_Dist:0.008673
:b33_2 (1094.07,739.729,1.895) 0.0199769 car[684]_at:483.1_Dist:0.019977
:b33_3 (1097.29,745.69,1.895) 1.14672 car[1961]_at:764.1_Dist:3.032705 car[8940]_at:3223.1_Dist:1.146718
:b33_4 (1097.86,739.221,1.895) 0.0445748 car[68]_at:145.1_Dist:8.690784 car[83]_at:146.1_Dist:2.005894 car[101]_at:147.4_Dist:0.044575
:b33_5 (1098.04,748.964,1.895) 0.099509 car[684]_at:485.1_Dist:4.638440 car[2310]_at:1014.6_Dist:0.099509
:b34_0 (1126.11,663.011,1.895) 0.00661555 car[129]_at:185.1_Dist:4.862098 car[44]_at:194.7_Dist:0.459272 car[103]_at:197.1_Dist:0.070724 car[726]_at:381.1_Dist:0.058915 car[3033]_at:1203.1_Dist:0.043564 car[3040]_at:1208.6_Dist:0.006616
:b34_2 (1127.03,659.964,1.895) 0.0444492 car[130]_at:102.1_Dist:5.484301 car[191]_at:113.1_Dist:5.247560 car[263]_at:203.1_Dist:4.444476 car[294]_at:217.1_Dist:1.734906 car[343]_at:219.1_Dist:0.329692 car[1287]_at:535.1_Dist:0.046114 car[8411]_at:2779.1_Dist:0.044449
:b34_3 (1132.51,656.211,1.895) 0.00123902 car[83]_at:153.1_Dist:4.524582 car[101]_at:154.4_Dist:2.417301 car[1239]_at:528.1_Dist:0.001239
:b35_0 (973.697,1010.62,1.895) 0.013636 car[130]_at:135.1_Dist:3.203470 car[378]_at:260.1_Dist:1.350145 car[419]_at:264.1_Dist:1.145421 car[553]_at:303.1_Dist:0.614012 car[505]_at:454.7_Dist:0.437542 car[1574]_at:706.1_Dist:0.266728 car[1821]_at:750.1_Dist:0.234643 car[2616]_at:1000.1_Dist:0.042022 car[4946]_at:1878.7_Dist:0.025330 car[9133]_at:3232.1_Dist:0.013636
:b35_3 (985.1,1011.12,1.895) 0.0463822 car[262]_at:220.1_Dist:0.064177 car[5370]_at:1858.1_Dist:0.050773 car[6207]_at:2318.1_Dist:0.046382
:b39_0 (1223.8,1019.17,1.895) 1.03806 car[198]_at:185.1_Dist:1.038057
:b39_1 (1223.31,1020.33,1.895) 0.0368451 car[310]_at:210.1_Dist:2.260976 car[774]_at:330.1_Dist:0.934247 car[1111]_at:453.1_Dist:0.279604 car[1361]_at:554.1_Dist:0.176615 car[4544]_at:1551.1_Dist:0.036845
:b39_5 (1221.82,1023.3,1.895) 0.132093 car[1486]_at:833.7_Dist:1.634289 car[2782]_at:1038.1_Dist:0.727900 car[6979]_at:2408.1_Dist:0.132093
:b39_6 (1219.88,1021.98,1.895) 0.00049892 car[3]_at:111.1_Dist:0.416284 car[158]_at:174.4_Dist:0.192827 car[444]_at:314.2_Dist:0.150769 car[587]_at:392.5_Dist:0.010831 car[4833]_at:1757.7_Dist:0.000499
